id,targetted,non_targetted,cpm,median,stdev,logmean,mean_iki
96,138,6,267,168.5,299.7,178.7,224.6
97,137,9,305,169,117.3,175.8,196.4
98,144,6,167,313,182.4,328.4,358.4
99,137,3,270,185,115.5,203.2,222.3
100,134,12,281,182.5,123.3,193,213.5
101,124,12,301,183.5,95.5,184.6,199.3
102,135,13,276,158,165.1,182.5,217.5
103,135,5,218,193,258.3,219.2,275.7
104,119,21,223,213,164.1,234.1,269.1
105,141,3,321,169,138.5,166.5,186.8
106,130,16,286,160,171.5,169.9,209.7
107,137,4,248,190,185.4,205.1,241.5
108,140,1,221,209,212.2,236.5,271.2
109,138,4,174,263,256.5,287.5,344.9
110,135,20,129,295,442.2,348.8,465.4
111,145,6,402,127,87.5,135.3,149.3
112,133,8,240,173,193.5,207.1,249.6
113,135,5,369,146,88,149.5,162.6
114,117,16,283,165,165.7,180.3,212.3
115,138,7,185,232,308.2,257.9,324.9
116,142,2,324,175.5,62.5,176.2,185.4
117,140,2,276,189,147,189.2,217
118,121,6,231,198,255.6,215.5,259.4
119,120,15,273,197,106.6,206.6,219.7
120,125,21,261,212,118.7,205.7,230.3
121,125,8,217,243,139.2,258,276.2
122,133,7,163,298,246.2,318.4,368.5
123,126,14,250,197.5,237.5,207.2,240.4
124,125,9,238,225,142.6,226.2,252.1
125,138,2,153,314.5,217.4,349.6,391.8
126,131,7,251,187,183.8,193.9,239.1
127,121,18,262,212,103.5,213.6,228.6
128,120,19,214,221,198.4,245,280.4
129,137,8,228,217,151.3,235,262.8
130,140,0,282,178,141,185.2,212.5
131,130,16,307,157,155.1,168.5,195.5
132,121,17,260,212,145.3,202.9,231
133,124,7,236,235,110.2,238.8,253.8
134,131,11,329,173,84.3,169.9,182.5
135,140,4,181,289,192.2,288.1,331
136,132,23,99,427.5,567.4,481.2,604.4
137,125,8,332,172,89.6,165,180.6
138,125,16,256,179,176.4,190.4,233.9
139,139,8,240,209,167.7,219.2,249.8
140,131,15,272,199,108.5,203.3,220.5
141,113,18,264,193,182.6,205.7,226.9
142,132,11,304,187,112.5,177.3,197
143,138,10,283,162,210.7,165.3,211.8
144,134,10,312,173,145.7,170.2,192.4
145,133,10,136,370,240.2,402.1,440.3
146,100,25,258,199,119.3,213,232.2
147,124,11,274,182,187.7,186.2,218.7
148,119,8,330,180,50.6,175,181.6
149,122,16,313,140,159.4,157.2,191.9
150,131,10,309,167,115.6,174.3,194.3
151,132,7,250,198,180.5,204.6,240.5
152,136,5,244,185.5,193.9,204.8,246.3
153,121,21,265,193,123.7,205.1,226.5
154,136,5,272,200,112.9,202.6,220.3
155,119,18,231,206,206.3,223.1,259.5
156,128,13,258,204,111.6,211.5,232.9
157,139,1,193,213,254.2,251.3,310.1
158,136,6,153,285.5,266.9,336.1,391.5
159,120,29,143,325.5,283.2,361.5,420.3
160,140,11,404,132,115,129.6,148.4
161,135,12,226,206,206.3,225.8,266
162,116,17,333,188,63.5,167.9,180
163,141,4,211,229,132,261.7,284
164,130,0,343,148,103.1,154.5,174.8
165,118,12,144,303,370.4,347.7,416.7
166,137,17,230,193,209.6,221.4,261.4
167,137,9,183,258,252.8,273.2,328.7
168,135,9,243,177,289.8,198.7,247.1
169,132,17,279,174.5,122.7,192.9,215.2
